PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Date Sold,SalePrice
534277070,RL,-1,8475,Pave,,AllPub,NAmes,1Fam,1Story,4,7,1956,1956,TA,TA,724.0,952.0,Y,952,0.0,0.0,1,0,2,1,4,Detchd,1956.0,1.0,283.0,TA,TA,Y,,04-2008,135750.0
909280070,RL,81,8170,Pave,,AllPub,Crawfor,1Fam,1.5Fin,7,7,1929,1950,Gd,Gd,496.0,1022.0,Y,1671,0.0,0.0,2,0,4,1,7,Detchd,1963.0,2.0,451.0,TA,TA,Y,,02-2006,218000.0
528250040,RL,-1,8174,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2003,2003,Gd,TA,204.0,698.0,Y,1342,1.0,0.0,2,1,3,1,7,Attchd,2003.0,2.0,393.0,TA,TA,Y,,05-2009,178000.0
909250200,RL,69,4899,Pave,,AllPub,SWISU,1Fam,2Story,6,8,1920,1950,TA,TA,450.0,755.0,Y,1510,0.0,0.0,1,0,3,1,6,Detchd,1920.0,1.0,216.0,TA,TA,Y,,06-2006,149000.0
907412080,RL,64,8320,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2004,2004,Gd,TA,280.0,770.0,Y,1582,0.0,0.0,2,1,3,1,6,Attchd,2004.0,2.0,520.0,TA,TA,Y,,09-2008,185900.0
527158020,RL,-1,8076,Pave,,AllPub,Gilbert,1Fam,1Story,6,6,1993,1994,TA,TA,455.0,1160.0,Y,1169,0.0,1.0,2,0,3,1,6,Attchd,1993.0,2.0,402.0,TA,TA,Y,MnPrv,07-2006,183500.0
908275240,RL,60,8172,Pave,,AllPub,Edwards,1Fam,1Story,4,5,1955,1955,TA,TA,182.0,864.0,Y,864,1.0,0.0,1,0,3,1,5,Detchd,1996.0,2.0,528.0,TA,TA,N,,10-2007,79275.0
902400090,RM,84,11340,Pave,,AllPub,OldTown,1Fam,1Story,6,5,1923,1950,TA,TA,1200.0,1200.0,Y,1200,0.0,0.0,1,0,4,1,7,Detchd,1923.0,1.0,312.0,Fa,Fa,Y,,03-2006,125000.0
528441080,RL,75,10084,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2004,2005,Gd,TA,317.0,1686.0,Y,1694,1.0,0.0,2,0,3,1,7,Attchd,2004.0,2.0,636.0,TA,TA,Y,,08-2007,307000.0
907125020,RL,57,8846,Pave,,AllPub,CollgCr,1Fam,SFoyer,5,5,1996,1996,Gd,TA,572.0,870.0,Y,914,0.0,0.0,1,0,2,1,5,Detchd,1998.0,2.0,576.0,TA,TA,Y,,07-2006,148000.0
532377020,RL,60,6360,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1963,1963,TA,TA,375.0,864.0,Y,864,0.0,0.0,1,0,3,1,5,Attchd,1963.0,1.0,276.0,TA,TA,Y,,01-2008,119916.0
528175050,RL,80,10307,Pave,,AllPub,NridgHt,TwnhsE,1Story,7,5,2007,2008,Gd,TA,474.0,1350.0,Y,1358,1.0,0.0,2,0,2,1,6,Attchd,2008.0,2.0,484.0,TA,TA,Y,,05-2009,212500.0
905477010,RL,77,8335,Pave,,AllPub,Edwards,1Fam,1Story,5,5,1954,1954,TA,TA,0.0,0.0,Y,1124,0.0,0.0,1,0,3,1,5,,,0.0,0.0,,,N,,04-2006,93000.0
528142130,RL,85,10655,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2003,2004,Gd,TA,1603.0,3206.0,Y,1629,1.0,0.0,2,0,3,1,7,Attchd,2003.0,3.0,880.0,TA,TA,Y,,10-2009,284000.0
905475500,RL,-1,11500,Pave,,AllPub,Edwards,1Fam,1Story,4,3,1957,1957,TA,Gd,0.0,0.0,N,845,0.0,0.0,1,0,3,1,5,Detchd,1957.0,1.0,290.0,TA,TA,N,,01-2009,84000.0
923228150,RM,21,1533,Pave,,AllPub,MeadowV,Twnhs,2Story,4,6,1970,2008,TA,TA,546.0,546.0,Y,1344,0.0,0.0,1,1,3,1,6,,,0.0,0.0,,,Y,,05-2009,97000.0
909280030,RL,86,11500,Pave,,AllPub,Crawfor,1Fam,1.5Fin,7,7,1936,1987,Gd,TA,794.0,1017.0,Y,2057,0.0,0.0,1,1,3,1,6,Attchd,1936.0,1.0,180.0,Fa,TA,Y,,06-2006,250000.0
907130060,RL,105,11249,Pave,,AllPub,CollgCr,1Fam,1Story,6,5,1995,1995,Gd,Gd,322.0,1200.0,Y,1200,1.0,0.0,2,0,3,1,6,Attchd,1995.0,2.0,521.0,TA,TA,Y,,08-2007,177500.0
528364110,RL,65,12257,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1995,1995,Gd,TA,1198.0,1318.0,Y,2531,0.0,0.0,2,1,4,1,9,Attchd,1995.0,3.0,752.0,TA,TA,Y,,11-2007,290000.0
909428240,RL,100,17500,Pave,,AllPub,Crawfor,1Fam,1Story,6,5,1954,1954,TA,TA,91.0,1310.0,Y,1906,1.0,0.0,1,1,3,1,6,Basment,1954.0,2.0,576.0,TA,TA,Y,,01-2009,224000.0
527368010,FV,-1,8470,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2002,2002,Gd,TA,471.0,972.0,Y,1811,0.0,0.0,2,1,3,1,7,Attchd,2002.0,2.0,565.0,TA,TA,Y,,10-2009,235000.0
535456010,RL,75,8512,Pave,,AllPub,NAmes,Duplex,1Story,5,5,1960,1960,TA,TA,1556.0,1556.0,Y,1556,0.0,0.0,2,0,4,2,8,,,0.0,0.0,,,Y,,09-2006,119000.0
534401130,RL,82,9020,Pave,,AllPub,NAmes,1Fam,SLvl,6,7,1966,1966,TA,TA,276.0,1127.0,Y,1165,1.0,0.0,1,1,3,1,6,Attchd,1966.0,2.0,490.0,Gd,Gd,Y,GdPrv,05-2008,174900.0
907180120,RL,78,10264,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,1999,1999,Gd,TA,426.0,1588.0,Y,1588,0.0,0.0,2,0,3,1,6,Attchd,1999.0,2.0,472.0,TA,TA,Y,,08-2006,214000.0
910201020,RM,50,5000,Pave,,AllPub,IDOTRR,1Fam,1.5Unf,5,6,1941,1950,TA,TA,604.0,720.0,N,803,0.0,0.0,1,0,2,1,5,Detchd,1941.0,2.0,360.0,TA,TA,Y,,12-2007,87000.0
533125140,RL,105,11025,Pave,,AllPub,NoRidge,1Fam,1.5Fin,9,5,1993,1994,Gd,TA,1328.0,1848.0,Y,2786,1.0,0.0,2,1,4,1,10,Attchd,1993.0,2.0,636.0,TA,TA,Y,,06-2008,372500.0
531375140,RL,60,12450,Pave,,AllPub,SawyerW,1Fam,1Story,5,5,2003,2004,Gd,TA,365.0,1094.0,Y,1094,1.0,0.0,1,0,3,1,6,Detchd,2004.0,2.0,576.0,TA,TA,Y,,05-2007,149000.0
527110020,RL,-1,8530,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,1995,1996,TA,TA,384.0,384.0,Y,1474,0.0,0.0,2,1,3,1,7,BuiltIn,1995.0,2.0,400.0,TA,TA,Y,,05-2009,168500.0
903204040,RM,53,5830,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,6,1950,1997,TA,Gd,200.0,988.0,Y,1612,0.0,0.0,1,1,3,1,7,Detchd,1950.0,1.0,363.0,TA,TA,Y,MnPrv,03-2010,128500.0
909101050,RL,45,8248,Pave,Grvl,AllPub,Edwards,1Fam,1.5Fin,5,7,1918,1950,TA,TA,686.0,686.0,Y,1250,0.0,1.0,1,1,3,1,7,Detchd,1955.0,1.0,280.0,TA,TA,P,,07-2006,116000.0
527455090,RL,24,2104,Pave,,AllPub,NPkVill,TwnhsE,1Story,7,6,1976,1976,TA,TA,300.0,836.0,Y,836,0.0,1.0,1,0,2,1,5,Attchd,1976.0,1.0,345.0,TA,TA,Y,,10-2009,128500.0
906378190,RL,65,10616,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2007,2007,Gd,TA,628.0,628.0,Y,1356,0.0,0.0,2,1,3,1,6,BuiltIn,2007.0,2.0,484.0,TA,TA,Y,,03-2008,177439.0
902205140,RM,50,6000,Pave,,AllPub,OldTown,1Fam,1Story,4,7,1954,2000,TA,TA,901.0,901.0,Y,901,0.0,0.0,1,0,2,1,4,Detchd,1954.0,1.0,281.0,Fa,TA,Y,,08-2008,107900.0
903228150,RM,50,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,7,1948,1950,TA,TA,480.0,780.0,Y,1416,0.0,0.0,1,1,3,1,6,Detchd,1948.0,1.0,312.0,TA,TA,P,,03-2010,139900.0
907200190,RL,59,8660,Pave,,AllPub,CollgCr,1Fam,SLvl,5,5,1976,1976,TA,Gd,513.0,1015.0,Y,1025,0.0,0.0,2,0,3,1,6,Detchd,1979.0,2.0,370.0,TA,TA,Y,,07-2007,153500.0
533213030,FV,-1,4403,Pave,,AllPub,Somerst,1Fam,1Story,7,5,2009,2009,Ex,TA,892.0,1470.0,Y,1478,1.0,0.0,2,1,2,1,7,Attchd,2009.0,2.0,484.0,TA,TA,Y,,06-2010,222000.0
903234090,RM,51,6120,Pave,,AllPub,OldTown,1Fam,2Story,5,5,1923,1950,TA,TA,897.0,1100.0,Y,1902,0.0,0.0,2,0,4,1,7,Detchd,1960.0,2.0,576.0,TA,TA,Y,,10-2008,123500.0
535126100,RL,120,13560,Pave,,AllPub,NAmes,1Fam,1Story,6,3,1968,1968,TA,TA,1392.0,1392.0,Y,1392,1.0,0.0,1,0,2,1,5,Attchd,1968.0,2.0,576.0,TA,TA,Y,,07-2009,110000.0
902427140,RM,52,8626,Pave,,AllPub,OldTown,1Fam,1Story,4,6,1956,1956,TA,TA,0.0,0.0,Y,968,0.0,0.0,1,0,2,1,5,Attchd,1956.0,1.0,331.0,Fa,TA,Y,,05-2007,104500.0
903228060,RM,50,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,5,1939,1950,TA,TA,475.0,739.0,Y,1342,0.0,0.0,2,0,2,2,7,Detchd,1939.0,1.0,240.0,TA,TA,Y,,04-2008,105000.0
902326030,RM,65,11700,Pave,Pave,AllPub,OldTown,1Fam,2Story,7,7,1880,2003,Gd,TA,1240.0,1240.0,N,2640,0.0,0.0,1,1,4,1,8,Detchd,1950.0,4.0,864.0,TA,TA,N,,05-2009,265979.0
902109140,RM,60,7596,Pave,Grvl,AllPub,OldTown,Duplex,2Story,5,5,1952,1952,TA,TA,960.0,960.0,Y,1960,0.0,0.0,2,0,4,2,10,Detchd,1952.0,2.0,400.0,TA,TA,N,,07-2009,124500.0
923228180,RM,21,1533,Pave,,AllPub,MeadowV,Twnhs,2Story,4,5,1970,1970,TA,TA,138.0,546.0,Y,1092,0.0,0.0,1,1,3,1,5,CarPort,1970.0,1.0,286.0,TA,TA,Y,,12-2006,87550.0
902201110,RM,50,6000,Pave,,AllPub,OldTown,1Fam,1.5Fin,5,7,1950,1970,TA,Ex,384.0,768.0,Y,1328,0.0,0.0,1,1,3,1,6,Detchd,1950.0,1.0,308.0,TA,TA,Y,MnPrv,03-2009,129500.0
905103070,RL,75,11625,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1967,1967,TA,TA,525.0,1052.0,Y,1052,0.0,0.0,1,1,3,1,6,Attchd,1984.0,1.0,668.0,TA,TA,Y,,04-2009,113500.0
914452090,RL,-1,12150,Pave,,AllPub,Mitchel,1Fam,SFoyer,6,6,1979,1979,TA,TA,0.0,1001.0,Y,1299,1.0,0.0,2,0,2,1,5,BuiltIn,1979.0,2.0,486.0,TA,TA,Y,MnPrv,01-2007,183500.0
902125160,RM,47,4608,Pave,,AllPub,OldTown,1Fam,1Story,4,6,1945,1950,TA,Gd,747.0,747.0,Y,747,0.0,0.0,1,0,2,1,4,Attchd,1945.0,1.0,220.0,TA,TA,Y,,06-2010,80000.0
527354100,RL,-1,14115,Pave,,AllPub,NWAmes,1Fam,SLvl,7,5,1980,1980,TA,TA,336.0,1372.0,Y,1472,1.0,0.0,2,0,3,1,6,Attchd,1980.0,2.0,588.0,TA,TA,Y,,06-2009,187500.0
533208140,FV,37,3435,Pave,Pave,AllPub,Somerst,TwnhsE,1Story,7,5,2004,2005,Gd,TA,1211.0,1235.0,Y,1245,0.0,0.0,2,0,1,1,5,Attchd,2004.0,2.0,495.0,TA,TA,Y,,06-2008,178000.0
527252080,RL,60,8118,Pave,,AllPub,StoneBr,TwnhsE,1Story,9,5,2007,2007,Ex,TA,676.0,1710.0,Y,1710,1.0,0.0,2,0,2,1,6,Attchd,2007.0,2.0,557.0,TA,TA,Y,,07-2008,334000.0
908152100,RL,72,7200,Pave,,AllPub,Edwards,1Fam,SLvl,6,6,1976,1976,TA,TA,410.0,1041.0,Y,1125,1.0,0.0,1,0,3,1,6,Detchd,1977.0,1.0,352.0,TA,TA,Y,GdWo,10-2009,125000.0
914476080,RL,76,10260,Pave,,AllPub,Mitchel,Duplex,2Story,5,4,1976,1976,TA,TA,0.0,0.0,Y,1872,0.0,0.0,2,2,4,2,8,Attchd,1976.0,2.0,484.0,TA,TA,Y,,11-2008,100000.0
532376170,RL,65,8450,Pave,,AllPub,Sawyer,2fmCon,1Story,5,5,1968,1968,TA,TA,0.0,890.0,N,890,1.0,0.0,1,0,3,1,5,Detchd,1970.0,1.0,308.0,TA,TA,Y,,04-2008,115000.0
527328020,RL,-1,10395,Pave,,AllPub,NWAmes,1Fam,SLvl,6,6,1978,1978,TA,TA,427.0,1032.0,Y,1032,0.0,1.0,2,0,3,1,6,Attchd,1978.0,2.0,564.0,TA,TA,Y,MnPrv,07-2007,148000.0
528315060,RL,84,9660,Pave,,AllPub,NoRidge,1Fam,2.5Unf,8,5,1997,1997,Gd,TA,1173.0,1173.0,Y,2199,0.0,0.0,2,1,3,1,9,Attchd,1997.0,2.0,516.0,TA,TA,Y,,09-2008,284500.0
534201240,RL,73,8814,Pave,,AllPub,NAmes,1Fam,2Story,5,6,1968,1968,TA,TA,0.0,732.0,Y,1464,0.0,0.0,1,1,4,1,7,Attchd,1968.0,2.0,470.0,TA,TA,Y,,06-2008,141000.0
535379100,RL,60,10800,Pave,Grvl,AllPub,OldTown,1Fam,1Story,5,6,1920,1950,TA,TA,299.0,1120.0,Y,1130,1.0,0.0,1,0,2,1,5,Detchd,1970.0,2.0,720.0,TA,TA,Y,,06-2006,120000.0
923228130,RM,21,1533,Pave,,AllPub,MeadowV,Twnhs,SFoyer,5,7,1970,1970,TA,TA,77.0,630.0,Y,630,1.0,0.0,1,0,1,1,3,,,0.0,0.0,,,Y,,08-2006,92000.0
905451390,RL,70,10512,Pave,,AllPub,Edwards,1Fam,1.5Fin,6,6,1954,1954,TA,TA,497.0,988.0,Y,1626,0.0,0.0,1,1,3,1,6,Attchd,1954.0,1.0,332.0,TA,TA,Y,,05-2007,154000.0
527451400,RM,21,1680,Pave,,AllPub,BrDale,TwnhsE,2Story,6,3,1971,1971,TA,TA,125.0,483.0,Y,987,0.0,0.0,1,1,2,1,5,Detchd,1971.0,1.0,264.0,TA,TA,Y,,08-2008,89500.0
535451210,RL,60,7200,Pave,,AllPub,NAmes,1Fam,1Story,4,5,1950,1950,TA,TA,0.0,0.0,Y,1040,0.0,0.0,1,0,2,1,4,Detchd,1950.0,2.0,420.0,TA,TA,Y,,07-2006,109900.0
534476320,RL,80,9600,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1956,1956,TA,TA,546.0,1050.0,Y,1050,0.0,0.0,1,0,2,1,5,Attchd,1956.0,1.0,338.0,TA,TA,Y,,06-2009,128900.0
527452070,RL,53,4043,Pave,,AllPub,NPkVill,TwnhsE,1Story,6,5,1975,1975,TA,TA,186.0,1069.0,Y,1069,0.0,1.0,2,0,2,1,4,Attchd,1975.0,2.0,440.0,TA,TA,Y,,07-2006,146300.0
923230120,RL,50,6723,Pave,,AllPub,Mitchel,1Fam,SFoyer,5,7,1971,1971,TA,TA,0.0,796.0,Y,796,0.0,1.0,1,0,2,1,5,,,0.0,0.0,,,Y,GdWo,09-2007,138000.0
909250150,RL,55,10592,Pave,,AllPub,Crawfor,1Fam,2Story,6,7,1923,1996,TA,Gd,602.0,602.0,Y,1502,0.0,0.0,1,1,3,1,7,Detchd,1923.0,1.0,180.0,TA,TA,Y,,08-2007,165000.0
902204060,RM,50,6000,Pave,,AllPub,OldTown,2fmCon,1Story,5,7,1955,1955,TA,TA,384.0,960.0,Y,960,1.0,0.0,1,0,3,1,5,Detchd,1976.0,2.0,576.0,TA,TA,Y,,06-2006,135500.0
528344070,RL,60,17433,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1998,1998,Gd,TA,1629.0,1629.0,Y,2475,0.0,0.0,2,1,4,1,7,Attchd,1998.0,3.0,962.0,TA,TA,Y,,01-2010,355000.0
909250120,RL,96,13132,Pave,,AllPub,Crawfor,1Fam,2Story,5,5,1914,1950,TA,TA,747.0,747.0,Y,1784,0.0,0.0,1,1,4,1,9,Detchd,1914.0,1.0,180.0,Fa,Fa,N,,07-2006,138887.0
909176150,RL,-1,7890,Pave,,AllPub,SWISU,1Fam,1Story,6,6,1939,1950,TA,TA,618.0,856.0,Y,856,1.0,0.0,1,0,2,1,4,Detchd,1939.0,2.0,399.0,TA,TA,Y,,03-2010,126000.0
533221090,FV,-1,2117,Pave,,AllPub,Somerst,Twnhs,2Story,6,5,2000,2000,Gd,TA,378.0,756.0,Y,1573,0.0,0.0,2,1,3,1,5,Detchd,2000.0,2.0,440.0,TA,TA,Y,,06-2010,177500.0
909175030,RL,60,8400,Pave,,AllPub,SWISU,1Fam,1.5Fin,6,5,1940,2000,TA,TA,552.0,940.0,Y,1595,0.0,0.0,1,0,2,1,6,Attchd,1940.0,1.0,240.0,TA,TA,Y,,06-2006,140000.0
909101180,RL,55,5687,Pave,Grvl,AllPub,SWISU,2fmCon,2Story,5,6,1912,2000,TA,Fa,570.0,780.0,N,1716,1.0,0.0,2,0,6,1,9,,,0.0,0.0,,,N,,03-2008,135900.0
907420090,RL,65,8767,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2005,2005,Gd,TA,1286.0,1310.0,Y,1310,0.0,0.0,2,0,3,1,6,Attchd,2005.0,2.0,400.0,TA,TA,Y,,07-2006,164990.0
528344060,RL,78,12011,Pave,,AllPub,NoRidge,1Fam,2Story,8,5,1998,1998,Gd,TA,130.0,1086.0,Y,1924,1.0,0.0,2,1,3,1,7,Attchd,1998.0,2.0,592.0,TA,TA,Y,,06-2006,280000.0
528142020,RL,74,8899,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2007,2007,Ex,TA,908.0,948.0,Y,2088,0.0,0.0,2,1,4,1,10,BuiltIn,2007.0,3.0,656.0,TA,TA,Y,,06-2008,250000.0
903236040,RM,50,8635,Pave,,AllPub,BrkSide,1Fam,1Story,5,5,1925,1950,TA,Fa,938.0,1072.0,Y,1072,1.0,0.0,1,0,2,1,5,Detchd,1982.0,5.0,1184.0,Fa,TA,P,,08-2009,126500.0
905480090,RL,50,7550,Pave,,AllPub,Edwards,1Fam,1.5Fin,4,5,1920,1950,Fa,Fa,951.0,951.0,N,1362,0.0,0.0,2,0,4,1,7,Detchd,1920.0,1.0,280.0,Fa,TA,P,MnPrv,03-2007,96000.0
535303050,RL,75,11310,Pave,,AllPub,NAmes,1Fam,1Story,6,5,1954,1954,TA,TA,1367.0,1367.0,Y,1375,0.0,0.0,1,0,2,1,5,Attchd,1954.0,2.0,451.0,TA,TA,Y,,06-2006,
534477110,RL,80,9600,Pave,,AllPub,NAmes,1Fam,1.5Fin,6,8,1950,2005,TA,Gd,736.0,856.0,Y,1668,0.0,0.0,1,1,3,1,6,Attchd,1950.0,1.0,271.0,TA,TA,Y,MnPrv,09-2009,140000.0
535402100,RL,83,10184,Pave,,AllPub,NAmes,1Fam,SLvl,6,5,1963,1963,TA,TA,503.0,1083.0,Y,1146,0.0,1.0,1,0,3,1,6,Attchd,1963.0,1.0,294.0,TA,TA,Y,,06-2006,165000.0
528174010,RL,61,7577,Pave,,AllPub,NridgHt,TwnhsE,1Story,6,5,2005,2006,Gd,TA,1342.0,1362.0,Y,1362,0.0,0.0,2,0,2,1,6,Attchd,2005.0,2.0,460.0,TA,TA,Y,,06-2007,194700.0
923226270,RM,21,1526,Pave,,AllPub,MeadowV,Twnhs,SFoyer,4,8,1970,2002,TA,Gd,115.0,630.0,Y,630,1.0,0.0,1,0,1,1,3,Attchd,1970.0,1.0,286.0,TA,TA,Y,,05-2009,86000.0
527214050,RL,63,17423,Pave,,AllPub,StoneBr,1Fam,1Story,9,5,2008,2009,Ex,TA,312.0,2216.0,Y,2234,1.0,0.0,2,0,1,1,9,Attchd,2009.0,3.0,1166.0,TA,TA,Y,,07-2009,501837.0
528228405,RM,-1,3940,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2004,2004,Gd,TA,306.0,1393.0,Y,1576,1.0,0.0,2,0,2,1,7,Attchd,2004.0,3.0,668.0,TA,TA,Y,,05-2008,219990.0
902201130,RM,50,6000,Pave,,AllPub,OldTown,1Fam,1.5Fin,3,7,1948,2002,TA,Gd,318.0,649.0,Y,1183,0.0,0.0,1,1,2,1,6,Detchd,1981.0,1.0,308.0,TA,TA,Y,,06-2007,120000.0
902103170,RM,52,5720,Pave,,AllPub,OldTown,1Fam,1.5Fin,5,6,1941,1950,TA,TA,676.0,676.0,Y,1131,0.0,0.0,1,1,3,1,5,Detchd,1941.0,1.0,200.0,TA,TA,Y,,08-2009,66500.0
902106090,RM,58,6451,Pave,Grvl,AllPub,OldTown,1Fam,2Story,7,7,1900,1970,TA,TA,504.0,712.0,Y,1428,1.0,0.0,1,0,4,1,7,Detchd,1985.0,2.0,576.0,TA,TA,Y,,05-2006,139900.0
534129230,RL,80,10400,Pave,,AllPub,NWAmes,1Fam,2Story,6,5,1972,1972,TA,TA,485.0,732.0,Y,1790,1.0,0.0,1,2,4,1,8,Attchd,1972.0,2.0,484.0,TA,TA,Y,,11-2006,165150.0
527216080,RL,52,51974,Pave,,AllPub,StoneBr,1Fam,1Story,9,5,2006,2007,Ex,TA,1559.0,2660.0,Y,2338,1.0,0.0,2,1,4,1,8,Attchd,2005.0,3.0,1110.0,Gd,TA,Y,,06-2007,591587.0
535150210,RL,-1,7390,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1955,1955,TA,TA,196.0,1098.0,Y,1098,1.0,0.0,1,0,3,1,6,Attchd,1955.0,1.0,260.0,TA,TA,Y,,07-2008,135000.0
531478010,RH,-1,8900,Pave,,AllPub,SawyerW,1Fam,1Story,4,4,1966,1966,TA,TA,0.0,1056.0,Y,1056,1.0,0.0,1,0,2,1,5,Detchd,1966.0,1.0,384.0,TA,TA,Y,MnPrv,11-2006,107000.0
534252040,RL,-1,9503,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1958,1983,TA,TA,193.0,1024.0,Y,1344,1.0,0.0,1,0,2,1,6,Detchd,1970.0,1.0,484.0,TA,TA,Y,GdWo,06-2007,144000.0
905107220,RL,-1,9535,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1967,1967,TA,TA,0.0,1176.0,Y,1458,1.0,0.0,1,1,3,1,7,Attchd,1967.0,2.0,512.0,TA,TA,Y,MnPrv,07-2006,165000.0
909425060,RL,75,12000,Pave,,AllPub,Crawfor,1Fam,2Story,7,7,1941,1950,TA,TA,429.0,704.0,Y,1564,0.0,0.0,1,1,3,1,7,Attchd,1941.0,1.0,234.0,TA,TA,Y,,07-2009,174500.0
532377100,RL,75,7500,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1963,1963,TA,TA,216.0,1040.0,Y,1040,1.0,0.0,1,1,3,1,5,Attchd,1963.0,1.0,308.0,TA,TA,Y,MnPrv,06-2010,133000.0
905108190,RL,-1,7252,Pave,,AllPub,Sawyer,1Fam,SFoyer,5,5,1982,1982,TA,TA,173.0,858.0,Y,858,1.0,0.0,1,0,2,1,5,Detchd,1983.0,2.0,576.0,TA,TA,Y,,04-2009,134900.0
909277090,RL,80,14680,Pave,Grvl,AllPub,Crawfor,1Fam,1Story,5,4,1960,1960,TA,TA,480.0,1273.0,Y,1273,0.0,0.0,1,0,2,1,5,Attchd,1960.0,1.0,307.0,TA,TA,Y,MnPrv,06-2009,155000.0
910205020,RM,60,6402,Pave,,AllPub,IDOTRR,1Fam,2Story,5,5,1920,1950,TA,TA,596.0,596.0,N,1192,0.0,0.0,1,0,3,1,6,Detchd,1920.0,1.0,189.0,Fa,Fa,N,GdWo,07-2009,78000.0
528220040,RL,57,8918,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2005,2006,Gd,TA,745.0,745.0,Y,1490,0.0,0.0,2,1,3,1,7,Attchd,2005.0,2.0,392.0,TA,TA,Y,,07-2009,167800.0
907420110,RL,64,9045,Pave,,AllPub,CollgCr,1Fam,2Story,5,5,2005,2005,Gd,TA,768.0,768.0,Y,1536,0.0,0.0,2,1,3,1,6,Attchd,2005.0,2.0,400.0,TA,TA,Y,,06-2007,167000.0
531384030,RL,43,14565,Pave,,AllPub,SawyerW,1Fam,2Story,7,5,1994,1995,Gd,TA,295.0,832.0,Y,1657,0.0,0.0,2,1,3,1,6,Attchd,1994.0,2.0,483.0,TA,TA,Y,,11-2008,189000.0
527180100,RL,99,11851,Pave,,AllPub,Gilbert,1Fam,1Story,7,5,1990,1990,TA,TA,1424.0,1424.0,Y,1442,0.0,0.0,2,0,3,1,5,Attchd,1990.0,2.0,500.0,TA,TA,Y,,05-2009,180500.0
528477030,FV,81,11216,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2006,2006,Gd,TA,1489.0,1489.0,Y,1489,0.0,0.0,2,0,3,1,7,Attchd,2006.0,2.0,776.0,TA,TA,Y,,06-2006,232600.0
528228415,RM,-1,3072,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2004,2004,Gd,TA,1375.0,1375.0,Y,1414,0.0,0.0,2,0,2,1,6,Attchd,2004.0,2.0,398.0,TA,TA,Y,,05-2006,178740.0
528235020,RL,80,9024,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2004,2004,Gd,TA,789.0,789.0,Y,1515,0.0,0.0,2,1,3,1,8,Attchd,2004.0,2.0,393.0,TA,TA,Y,,07-2008,179000.0
903476100,RM,55,4388,Pave,,AllPub,OldTown,1Fam,1.5Unf,5,7,1930,1950,TA,Gd,556.0,672.0,Y,840,0.0,0.0,1,0,3,1,5,,,0.0,0.0,,,N,,06-2007,87000.0
923275080,RL,37,7937,Pave,,AllPub,Mitchel,1Fam,SLvl,6,6,1984,1984,TA,TA,184.0,1003.0,Y,1003,1.0,0.0,1,0,3,1,6,Detchd,1984.0,2.0,588.0,TA,TA,Y,GdPrv,03-2006,142500.0
907252220,RL,-1,11885,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,2001,2001,Gd,TA,309.0,1299.0,Y,1872,1.0,0.0,2,1,3,1,7,BuiltIn,2001.0,2.0,531.0,TA,TA,Y,,11-2009,261500.0
527302060,RL,78,12090,Pave,,AllPub,NWAmes,1Fam,2Story,7,7,1981,2003,Gd,TA,404.0,725.0,Y,1479,0.0,0.0,2,1,3,1,6,Attchd,1981.0,2.0,484.0,TA,TA,Y,,03-2007,176000.0
528429060,RL,75,12447,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2005,2006,Gd,TA,1100.0,1100.0,Y,1964,0.0,0.0,2,1,3,1,8,BuiltIn,2005.0,2.0,760.0,TA,TA,Y,,01-2006,252000.0
